tweet_raw,tweet,date,tweet_id
....rid of Donald J. Trump - And the Democrats don__t care if they burn down and destroy this nation in the process. I have never seen the Evangelical Christians more angry over any issue than this attempt to illegitimately remove this President from office overturn the 2016....,....rid of donald j. trump - and the democrats don__t care if they burn down and destroy this nation in the process. i have never seen the evangelical christians more angry over any issue than this attempt to illegitimately remove this president from office overturn the 2016....,9/30/19 1:11,1.18E+18
....Election and negate the votes of millions of Evangelicals in the process. They know the only Impeachable offense that President Trump has committed was beating Hillary Clinton in 2016. That__s the unpardonable sin for which the Democrats will never forgive him.....,....election and negate the votes of millions of evangelicals in the process. they know the only impeachable offense that president trump has committed was beating hillary clinton in 2016. that__s the unpardonable sin for which the democrats will never forgive him.....,9/30/19 1:11,1.18E+18
__Nancy Pelosi and the Democrats can__t put down the Impeachment match. They know they couldn__t beat him in 2016 against Hillary Clinton and they__re increasingly aware of the fact that they won__t win against him in 2020 and Impeachment is the only tool they have to get....,__nancy pelosi and the democrats can__t put down the impeachment match. they know they couldn__t beat him in 2016 against hillary clinton and they__re increasingly aware of the fact that they won__t win against him in 2020 and impeachment is the only tool they have to get....,9/30/19 1:11,1.18E+18
__State Department has stepped up Hillary Clinton Email probe.__ @foxandfriends  You mean the 33000 Emails that she has deleted and acid washed so they can never be found even though she said that all 33000 pertained only to her daughter__s wedding and her Yoga!,__state department has stepped up hillary clinton email probe.__ @foxandfriends  you mean the 33000 emails that she has deleted and acid washed so they can never be found even though she said that all 33000 pertained only to her daughter__s wedding and her yoga!,9/30/19 0:30,1.18E+18
__All that__s swirling around us now is Impeachment. We talk about it day and night it__s what__s on the news there is NOTHING that has turned up that is Impeachable. Our founding fathers set impeachment to be extremely rare. We need to get good stuff done. Let the people vote....,__all that__s swirling around us now is impeachment. we talk about it day and night it__s what__s on the news there is nothing that has turned up that is impeachable. our founding fathers set impeachment to be extremely rare. we need to get good stuff done. let the people vote....,9/30/19 0:22,1.18E+18
....we are going to have an Election very shortly.__ Rep. Jeff Van Drew Democrat of New Jersey. @foxandfriends  Thank you. Just another Witch Hunt by Nancy Pelosi and the Do Nothing Democrats!,....we are going to have an election very shortly.__ rep. jeff van drew democrat of new jersey. @foxandfriends  thank you. just another witch hunt by nancy pelosi and the do nothing democrats!,9/30/19 0:22,1.18E+18
RT @realDonaldTrump: ://t.co/TAJLOrpFZe,rt @realdonaldtrump: ://t.co/tajlorpfze,9/29/19 23:58,1.18E+18
These Radical Left Do Nothing Democrats are doing great harm to our Country. They are lying &amp; cheating like never before in our Country__s history in order to destabilize the United States of America &amp; it__s upcoming 2020 Election. They &amp; the Fake News Media are Dangerous &amp; Bad!,these radical left do nothing democrats are doing great harm to our country. they are lying &amp; cheating like never before in our country__s history in order to destabilize the united states of america &amp; it__s upcoming 2020 election. they &amp; the fake news media are dangerous &amp; bad!,9/29/19 23:07,1.18E+18
....In addition I want to meet not only my accuser who presented SECOND &amp; THIRD HAND INFORMATION but also the person who illegally gave this information which was largely incorrect to the __Whistleblower.__ Was this person SPYING on the U.S. President? Big Consequences!,....in addition i want to meet not only my accuser who presented second &amp; third hand information but also the person who illegally gave this information which was largely incorrect to the __whistleblower.__ was this person spying on the u.s. president? big consequences!,9/29/19 22:53,1.18E+18
His lies were made in perhaps the most blatant and sinister manner ever seen in the great Chamber. He wrote down and read terrible things then said it was from the mouth of the President of the United States. I want Schiff questioned at the highest level for Fraud &amp; Treason.....,his lies were made in perhaps the most blatant and sinister manner ever seen in the great chamber. he wrote down and read terrible things then said it was from the mouth of the president of the united states. i want schiff questioned at the highest level for fraud &amp; treason.....,9/29/19 22:53,1.18E+18
Like every American I deserve to meet my accuser especially when this accuser the so-called __Whistleblower__ represented a perfect conversation with a foreign leader in a totally inaccurate and fraudulent way. Then Schiff made up what I actually said by lying to Congress......,like every american i deserve to meet my accuser especially when this accuser the so-called __whistleblower__ represented a perfect conversation with a foreign leader in a totally inaccurate and fraudulent way. then schiff made up what i actually said by lying to congress......,9/29/19 22:53,1.18E+18
RT @realDonaldTrump: I AM DRAINING THE SWAMP! ://t.co/U7WxKrO6Kx,rt @realdonaldtrump: i am draining the swamp! ://t.co/u7wxkro6kx,9/29/19 18:16,1.18E+18
://t.co/6S07ep4IdR,://t.co/6s07ep4idr,9/29/19 18:15,1.18E+18
://t.co/bzjqfhI6jn,://t.co/bzjqfhi6jn,9/29/19 18:12,1.18E+18
Wishing a Happy New Year to all of those celebrating Rosh Hashanah in America Israel and around the World! ://t.co/fpyewMEZuI,wishing a happy new year to all of those celebrating rosh hashanah in america israel and around the world! ://t.co/fpyewmezui,9/29/19 17:47,1.18E+18
://t.co/vuFsgolfVO,://t.co/vufsgolfvo,9/29/19 15:18,1.18E+18
RT @realDonaldTrump: Will happen to all of those seeking unlawful impeachment in 50 Trump type Districts. We will win big! ://t.co/aX5__,rt @realdonaldtrump: will happen to all of those seeking unlawful impeachment in 50 trump type districts. we will win big! ://t.co/ax5__,9/29/19 14:25,1.18E+18
RT @realDonaldTrump: ://t.co/w6o2JkaxZ7,rt @realdonaldtrump: ://t.co/w6o2jkaxz7,9/29/19 14:25,1.18E+18
RT @lukepascal2: The real one mark Levin just totally curved Ed Henry and his fake news. Career is gone now! Can we face off Levin and worl__,rt @lukepascal2: the real one mark levin just totally curved ed henry and his fake news. career is gone now! can we face off levin and worl__,9/29/19 14:23,1.18E+18
Investigating Corruption is correct! ://t.co/kqn3pOZfoE,investigating corruption is correct! ://t.co/kqn3pozfoe,9/29/19 14:20,1.18E+18
RT @steventatkinson: Mark Levin just mopped the floor with Ed Henry. #UkraineScandal,rt @steventatkinson: mark levin just mopped the floor with ed henry. #ukrainescandal,9/29/19 14:16,1.18E+18
RT @JNedster: Saw the whole interview by @marklevinshow with Ed Henry. Why aren__t there more reporters that can explain and bring the news__,rt @jnedster: saw the whole interview by @marklevinshow with ed henry. why aren__t there more reporters that can explain and bring the news__,9/29/19 14:16,1.18E+18
RT @MaryGoulet: @JackPosobiec Ed Henry has been on a rant during other interviews asking the same dishonest question. He__s showing his true__,rt @marygoulet: @jackposobiec ed henry has been on a rant during other interviews asking the same dishonest question. he__s showing his true__,9/29/19 14:16,1.18E+18
RT @notable_ink: Wondering what's been going on at Fox lately? Talk to Paul Ryan he's got influence over there- Bigly! Still love ya Ed__,rt @notable_ink: wondering what's been going on at fox lately? talk to paul ryan he's got influence over there- bigly! still love ya ed__,9/29/19 14:16,1.18E+18
RT @bobbie_locksley: #RT @realDonaldTrump: RT @RJCCW: Mark Levin just tore Ed Henry to shreds on Fox &amp; Friends like I've never seen before.__,rt @bobbie_locksley: #rt @realdonaldtrump: rt @rjccw: mark levin just tore ed henry to shreds on fox &amp; friends like i've never seen before.__,9/29/19 14:15,1.18E+18
RT @tbasharks: RT @BulldawgDerek: @foxandfriends A Sunday Morning; Amen Mark Levin Preach Brother!  You shut down Ed Henry and the Pro Sha__,rt @tbasharks: rt @bulldawgderek: @foxandfriends a sunday morning; amen mark levin preach brother!  you shut down ed henry and the pro sha__,9/29/19 14:14,1.18E+18
RT @JoelEdmonson: Mark Levin ripped Ed Henry a new one. ________________________________________________,rt @joeledmonson: mark levin ripped ed henry a new one. ________________________________________________,9/29/19 14:13,1.18E+18
RT @robcoltoff: @foxandfriends Mark Levin sure put that lying shit head Ed Henry in his place didn__t he?,rt @robcoltoff: @foxandfriends mark levin sure put that lying shit head ed henry in his place didn__t he?,9/29/19 14:13,1.18E+18
"RT @Rafbo5: ://t.co/PqlNFiulml  @edhenry Ed Henry implies that @POTUS  asked Ukraine President to ""dig up dirt on political rival.__POT__","rt @rafbo5: ://t.co/pqlnfiulml  @edhenry ed henry implies that @potus  asked ukraine president to ""dig up dirt on political rival.__pot__",9/29/19 14:13,1.18E+18
RT @jpsal123: @JillBernadette3 @edhenry Sorry Jill I like Ed Henry but his question implied that the transcript specifically said __dig up__,rt @jpsal123: @jillbernadette3 @edhenry sorry jill i like ed henry but his question implied that the transcript specifically said __dig up__,9/29/19 14:12,1.18E+18
